eat	44	35
garbag	44	20
hondura	44	14
inten	44	40
ira	44	17
judgment	44	36
mexican	44	16
mix	44	36
nelson	44	26
outnumb	44	39
petit	44	27
phone	44	35
repli	44	38
socal	44	43
speci	44	15
steven	44	36
stolen	44	22
throw	44	37
unif	44	19
verdict	44	26
add	43	42
allen	43	26
antonio	43	35
attitud	43	40
barrier	43	28
belong	43	39
bone	43	18
coloni	43	31
colorado	43	31
creek	43	15
denver	43	28
dinner	43	29
disappear	43	38
dougla	43	30
elig	43	34
faa	43	10
faith	43	28
feed	43	31
georgia	43	35
ignor	43	37
klerk	43	10
lay	43	37
licen	43	31
massiv	43	40
maximum	43	37
murphi	43	19
n	43	34
outcom	43	42
oversea	43	36
plastic	43	32
plot	43	28
possess	43	33
railroad	43	21
reveal	43	38
rumor	43	34
rush	43	37
angola	42	14
ann	42	38
capitol	42	34
clark	42	23
custodi	42	33
czechoslovakia	42	19
dakota	42	22
decr	42	20
dictat	42	33
disney	42	10
edit	42	39
fda	42	11
geneva	42	29
gore	42	14
harvest	42	18
hunt	42	17
id	42	39
nixon	42	13
reynold	42	19
sgt	42	36
shield	42	29
sleep	42	33
superior	42	39
sweep	42	36
symbol	42	36
syrian	42	10
taylor	42	15
tobacco	42	26
touch	42	41
uniti	42	29
venu	42	5
walesa	42	8
amnesti	41	17
auction	41	20
banker	41	30
bloc	41	36
bradley	41	16
broad	41	37
cattl	41	21
charter	41	25
coverag	41	21
cuomo	41	11
deposit	41	28
discount	41	25
dissid	41	27
drew	41	41
exactli	41	40
hostil	41	33
iowa	41	25
joe	41	38
lewi	41	29
longterm	41	35
lowest	41	35
mainli	41	37
midnight	41	27
mike	41	35
physic	41	36
ronald	41	36
scandal	41	27
shape	41	40
sheriff	41	32
shultz	41	10
sing	41	25
straight	41	36
strongli	41	37
toll	41	35
traffick	41	25
atmosph	40	30
blast	40	29
bomber	40	20
chapter	40	31
conclu	40	36
corrupt	40	32
discrimin	40	21
divid	40	36
embargo	40	25
engag	40	38
hasnt	40	40
invad	40	39
jose	40	35
knowledg	40	34
layoff	40	20
marco	40	12
marlin	40	39
militia	40	16
minimum	40	36
missouri	40	30
naval	40	27
one	40	39
parol	40	20
petroleum	40	34
preliminari	40	34
radar	40	19
repair	40	34
roger	40	34
trigger	40	34
ultim	40	38
afford	39	35
alert	39	28
arafat	39	11
australia	39	29
await	39	36
bag	39	32
begun	39	39
denni	39	29
discoveri	39	21
dutch	39	32
edwin	39	35
extradit	39	18
fresh	39	29
gene	39	16
gray	39	25
guest	39	29
gunmen	39	14
impress	39	34
lawrenc	39	37
lobbi	39	35
manila	39	20
manuel	39	34
mate	39	27
nativ	39	36
nd	39	32
owe	39	35
panamanian	39	17
pittsburgh	39	25
policemen	39	22
priest	39	25
publicli	39	34
reed	39	8
slip	39	37
smuggl	39	20
switch	39	28
titl	39	31
ventur	39	25
violent	39	36
yeutter	39	10
adjust	38	28
alien	38	12
appl	38	9
arent	38	37
asian	38	30
branch	38	29
bullet	38	30
categori	38	26
coal	38	21
concentr	38	35
concert	38	20
concess	38	30
definit	38	35
indiana	38	30
inspector	38	21
lend	38	25
liberti	38	29
lloyd	38	29
mainten	38	23
monetari	38	32
pack	38	33
princ	38	29
ranch	38	16
reopen	38	25
reput	38	37
spacecraft	38	11
spanish	38	19
specialist	38	31
volunt	38	30
weight	38	24
wor	38	35
yeltsin	38	13
accompani	37	34
anticip	37	37
automat	37	32
elabor	37	37
endang	37	22
enjoy	37	36
extra	37	30
fruit	37	23
imposs	37	36
instruct	37	32
jordan	37	17
kohl	37	15
leg	37	26
longtim	37	34
margaret	37	35
metropolitan	37	21
occup	37	36
ought	37	35
pain	37	33
pakistan	37	18
planet	37	15
polish	37	13
prior	37	35
recoveri	37	31
reelect	37	33
shower	37	19
stalin	37	11
steve	37	35
sun	37	28
tenness	37	29
unidentifi	37	34
wed	37	27
advic	36	29
bail	36	25
bay	36	27
convoy	36	11
coordin	36	32
counter	36	30
dark	36	32
difficulti	36	33
disagr	36	32
disclosur	36	26
edt	36	31
egyptian	36	16
expan	36	28
flown	36	29
harass	36	22
hezbollah	36	6
hindu	36	12
ident	36	34
inquiri	36	35
jerusalem	36	22
male	36	23
moor	36	12
numer	36	34
palac	36	22
pension	36	15
pere	36	11
persuad	36	33
physician	36	30
prayer	36	31
prohibit	36	36
revi	36	23
scientif	36	28
shevardnadz	36	17
shock	36	31
sikh	36	3
surfac	36	23
tanker	36	14
terri	36	24
utah	36	22
weaken	36	31
welfar	36	22
wonder	36	31
youv	36	33
birthday	35	26
cast	35	32
craft	35	19
dividend	35	23
excess	35	30
famou	35	31
fan	35	28
favorit	35	31
fix	35	34
flow	35	32
fundamentalist	35	14
gate	35	25
gm	35	11
grave	35	23
greyhound	35	4
guidelin	35	26
harm	35	31
hide	35	33
host	35	29
idaho	35	19
instanc	35	32
isol	35	28
magellan	35	4
mall	35	7
membership	35	25
mental	35	22
nc	35	30
notifi	35	30
overthecount	35	21
plu	35	35
pork	35	20
princip	35	33
principl	35	33
quick	35	33
recycl	35	11
russel	35	20
sampl	35	23
satisfi	35	30
sensit	35	31
skill	35	25
stronger	35	33
tourist	35	28
tower	35	18
warren	35	25
wisconsin	35	20
adequ	34	31
anger	34	34
anthoni	34	32
anybodi	34	33
aristid	34	6
asia	34	24
asid	34	31
assess	34	31
classifi	34	20
colombia	34	17
complic	34	31
correspond	34	25
dick	34	33
diego	34	28
drawn	34	30
elderli	34	22
elizabeth	34	27
emperor	34	9
entri	34	25
feloni	34	23
glass	34	25
homosexu	34	17
household	34	26
hudson	34	10
impeach	34	8
inherit	34	10
irancontra	34	17
jimmi	34	23
liabil	34	18
louisiana	34	26
master	34	27
mercantil	34	28
modest	34	34
nordstrom	34	2
peak	34	22
peru	34	14
routin	34	31
sex	34	26
solid	34	26
suburban	34	33
sweden	34	18
telescop	34	10
unrest	34	30
usual	34	31
wildlif	34	17
aspirin	33	3
barbara	33	31
bell	33	19
deport	33	16
dispatch	33	28
enterpri	33	29
exclud	33	27
fred	33	31
fundament	33	31
g	33	32
honduran	33	10
hunter	33	13
jam	33	16
laid	33	28
larri	33	32
meat	33	25
medal	33	19
morgan	33	15
owen	33	9
ownership	33	25
patrick	33	29
predominantli	33	29
resort	33	31
rice	33	20
roh	33	11
sam	33	30
scatter	33	26
staterun	33	29
surrend	33	27
switzerland	33	26
taiwan	33	14
theme	33	29
theyv	33	30
thunderstorm	33	13
upper	33	25
usda	33	11
wealthi	33	28
advantag	32	30
albert	32	30
armenian	32	7
ash	32	10
athlet	32	13
automobil	32	24
baseb	32	21
beef	32	14
blow	32	30
chair	32	27
condom	32	9
deconcini	32	6
denounc	32	30
digit	32	17
easili	32	31
femal	32	23
fiveyear	32	28
garcia	32	12
gift	32	21
gotten	32	30
greatest	32	32
grown	32	30
hang	32	28
hardlin	32	25
hell	32	28
humanitarian	32	19
ibm	32	14
irv	32	6
mar	32	9
musician	32	14
oliv	32	23
passag	32	31
recruit	32	14
richter	32	11
rightw	32	26
robinson	32	16
rocki	32	22
screen	32	23
sick	32	28
somebodi	32	30
stabl	32	29
theft	32	21
upheld	32	31
airplan	31	24
analysi	31	22
apolog	31	20
armor	31	24
azerbaijan	31	8
brand	31	24
bread	31	20
bruce	31	26
brush	31	19
buse	31	19
cargo	31	20
casualti	31	23
caution	31	28
cheer	31	27
christ	31	21
closer	31	31
costa	31	19
deduct	31	14
defici	31	21
deterior	31	27
enact	31	28
fal	31	25
fernandez	31	7
freez	31	24
function	31	25
funer	31	21
gari	31	30
grigori	31	3
happi	31	31
harvard	31	17
infant	31	18
integr	31	23
interst	31	20
interv	31	26
junk	31	11
koch	31	7
ltd	31	25
maxwel	31	5
meant	31	29
midwest	31	23
namibia	31	11
orbit	31	19
orion	31	4
output	31	22
perestroika	31	18
prodemocraci	31	18
pump	31	21
scheme	31	23
shelter	31	19
simpl	31	28
soar	31	29
style	31	20
super	31	19
superpow	31	28
takeshita	31	10
tip	31	25
tonight	31	28
township	31	21
unanim	31	27
veget	31	23
warsaw	31	20
ali	30	19
belief	30	28
bottl	30	21
bottom	30	25
bradi	30	14
brazil	30	17
cheney	30	12
concret	30	23
content	30	28
cri	30	27
curb	30	26
destruct	30	24
dialogu	30	21
discourag	30	27
donor	30	15
egg	30	17
emot	30	28
enorm	30	30
era	30	25
except	30	26
gambl	30	20
guess	30	26
increasingli	30	28
jesu	30	23
kgb	30	15
label	30	23
load	30	29
magistr	30	22
managua	30	13
michel	30	25
pattern	30	26
pipelin	30	15
poison	30	24
policeman	30	25
premium	30	18
primarili	30	27
proof	30	27
rich	30	27
storag	30	26
supervi	30	24
sustain	30	27
symphoni	30	9
tamil	30	4
texaco	30	14
threw	30	26
tribun	30	18
vari	30	27
ward	30	19
wild	30	18
afraid	29	25
agenda	29	26
alaska	29	21
bloom	29	3
buri	29	21
carl	29	23
caucu	29	19
cautiou	29	28
chancellor	29	23
chariti	29	18
chest	29	26
conc	29	27
conn	29	22
consecut	29	26
crackdown	29	21
dream	29	25
driven	29	28
ear	29	18
emigr	29	19
entitl	29	28
exceed	29	24
expel	29	17
flee	29	27
gesel	29	4
gross	29	27
hazard	29	22
judici	29	23
juror	29	17
kentucki	29	19
leverag	29	18
librari	29	20
mere	29	28
mid	29	24
morri	29	17
oregon	29	19
overturn	29	29
pa	29	21
parliamentari	29	25
phase	29	20
pregnant	29	19
rememb	29	27
ride	29	26
sat	29	25
sl	29	11
slide	29	22
stab	29	17
sullivan	29	15
surplu	29	20
suspen	29	24
syndrom	29	19
toppl	29	27
truth	29	23
usa	29	18
varieti	29	27
visitor	29	23
vital	29	26
younger	29	26
zone	29	24
annunzio	28	3
asbesto	28	4
aspect	28	23
badli	28	27
beij	28	13
brain	28	17
captiv	28	24
carbon	28	14
carlo	28	25
cia	28	16
crucial	28	27
dean	28	22
delib	28	28
excit	28	24
expo	28	14
juan	28	22
kim	28	7
livestock	28	19
marijuana	28	20
mechan	28	24
medellin	28	7
mich	28	24
nikkei	28	19
nunn	28	11
opera	28	13
orlean	28	21
peninsula	28	18
pesticid	28	9
postal	28	13
presum	28	25
proper	28	27
recognit	28	26
retain	28	28
reviv	28	27
rio	28	12
rome	28	20
roy	28	23
scare	28	26
seoul	28	13
sixth	28	26
spirit	28	25
syria	28	12
tender	28	16
theyll	28	25
tiger	28	8
tini	28	28
upset	28	25
yellow	28	15
afghanistan	27	13
al	27	23
angri	27	26
behavior	27	24
candidaci	27	18
capt	27	25
circumst	27	24
cleanup	27	17
cleveland	27	22
clinic	27	15
compli	27	22
connecticut	27	24
divorc	27	16
equiv	27	27
exchangelist	27	26
extent	27	26
ferret	27	3
footbal	27	21
frozen	27	24
guid	27	25
gunman	27	15
hamilton	27	15
identif	27	21
imprison	27	24
jewelri	27	16
k	27	27
le	27	19
lehman	27	21
liquid	27	20
lsqb	27	13
maj	27	21
map	27	14
meal	27	23
miller	27	19
newli	27	26
orchestra	27	9
ouster	27	23
outstand	27	25
perri	27	6
portland	27	18
realiti	27	24
regularli	27	26
reli	27	26
retreat	27	26
sailor	27	13
sec	27	7
shortterm	27	26
sky	27	22
slight	27	27
steadi	27	25
subsequ	27	25
techniqu	27	16
templ	27	10
tortur	27	18
transform	27	25
trump	27	6
turkish	27	10
twothird	27	22
uss	27	13
vega	27	17
wareh	27	15
wash	27	21
watkin	27	6
wrongdo	27	24
algeria	26	12
arkansa	26	21
batteri	26	11
beaten	26	23
bennett	26	14
blaze	26	15
businessman	26	23
campu	26	17
cap	26	25
caribbean	26	23
cemeteri	26	10
cloudi	26	5
communiqu	26	16
contrast	26	24
crush	26	22
defect	26	16
desk	26	16
drill	26	15
easi	26	26
effici	26	23
emiss	26	11
fleet	26	21
flexibl	26	20
gnp	26	5
golden	26	21
height	26	20
hero	26	18
hollywood	26	18
lire	26	20
llosa	26	4
macmillan	26	3
massacr	26	15
monet	26	2
mutual	26	18
nanci	26	23
odd	26	21
orang	26	22
philip	26	24
pocket	26	23
print	26	25
prosper	26	17
puerto	26	16
qualifi	26	20
referendum	26	17
reiter	26	25
reluct	26	23
robberi	26	13
roof	26	17
roughli	26	25
samuel	26	19
sand	26	8
shoe	26	17
slain	26	21
spectat	26	20
stadium	26	13
stick	26	26
tariff	26	17
taught	26	21
termin	26	17
thornburgh	26	9
threeyear	26	25
tougher	26	21
treasur	26	21
tunnel	26	9
unfair	26	22
visa	26	18
bakker	25	3
boom	25	22
bound	25	25
briefli	25	24
cardin	25	11
chose	25	21
cnn	25	3
comfort	25	25
consent	25	19
dam	25	7
demjanjuk	25	2
disrupt	25	21
experienc	25	24
explan	25	21
fallen	25	23
faster	25	24
filipino	25	11
flower	25	14
format	25	18
founder	25	25
fujimori	25	4
fun	25	20
hole	25	23
incent	25	18
incumb	25	16
jerri	25	24
knock	25	22
leonard	25	14
loser	25	22
mandat	25	19
marion	25	17
maryland	25	18
memo	25	10
mob	25	19
mouth	25	20
neck	25	18
nonprofit	25	22
oblig	25	25
overwhelm	25	25
pan	25	18
plc	25	19
pragu	25	10
preserv	25	22
presley	25	5
robb	25	7
ron	25	24
row	25	25
rsqb	25	14
salvador	25	15
sang	25	18
seal	25	23
servicemen	25	16
shoulder	25	24
skin	25	16
sole	25	25
sothebi	25	5
swept	25	25
tehran	25	13
tight	25	21
trap	25	22
tropic	25	12
truce	25	16
tumbl	25	21
turnout	25	12
uniform	25	23
unsuccess	25	24
ussoviet	25	19
valuabl	25	24
varga	25	4
wire	25	24
amal	24	5
australian	24	18
automak	24	17
bare	24	23
boycott	24	18
broader	24	24
brook	24	9
campbel	24	13
canal	24	13
castro	24	8
channel	24	16
chase	24	21
coastal	24	21
competitor	24	20
compon	24	20
craig	24	17
departur	24	20
depress	24	19
dispo	24	18
drag	24	20
ed	24	22
element	24	23
eleph	24	6
fame	24	22
fate	24	24
fe	24	6
firstdegr	24	17
flame	24	17
friendli	24	21
glenn	24	15
gordon	24	24
gradual	24	24
grower	24	14
handicap	24	11
hawaii	24	19
holi	24	18
homeland	24	23
inaugur	24	17
interpret	24	17
jean	24	20
kashmir	24	5
kick	24	22
latin	24	19
lunch	24	19
magnitud	24	17
manvil	24	3
mca	24	8
mccarthi	24	9
milk	24	9
mobil	24	19
moon	24	15
nationalist	24	15
nevada	24	14
nice	24	22
nichola	24	23
nobel	24	16
ocean	24	24
older	24	22
pair	24	16
pat	24	23
payrol	24	21
philosophi	24	19
plate	24	15
pool	24	17
properli	24	21
radiat	24	10
raid	24	22
recipi	24	16
runoff	24	14
sakharov	24	2
salt	24	19
secretarygen	24	19
segreg	24	20
shiit	24	11
signatur	24	20
sinhal	24	3
slash	24	23
slogan	24	17
swim	24	16
tighten	24	22
trace	24	20
tragedi	24	19
trail	24	19
transplant	24	10
trash	24	14
trillion	24	15
truli	24	21
turtl	24	2
twoyear	24	24
ual	24	5
unknown	24	24
v	24	22
vast	24	24
vulner	24	22
warner	24	10
weigh	24	21
zurich	24	21
accomplish	23	21
alexand	23	21
algerian	23	8
antiapartheid	23	13
argentina	23	14
artifici	23	13
astronaut	23	8
asylum	23	15
bcspehealth	23	1
boss	23	22
botha	23	9
brian	23	21
brigad	23	12
brussel	23	17
businessmen	23	20
captain	23	19
carlucci	23	5
classroom	23	11
cloud	23	16
columnist	23	20
consolid	23	17
diet	23	17
disper	23	20
disturb	23	19
dixon	23	7
entranc	23	18
extremist	23	13
faction	23	18
familiar	23	21
frustrat	23	23
grape	23	8
greek	23	13
hed	23	21
implic	23	20
jackpot	23	3
kenneth	23	21
ladi	23	17
merg	23	13
montana	23	15
narrow	23	23
noon	23	23
occa	23	20
onethird	23	21
outlook	23	19
phillip	23	13
poverti	23	17
quiet	23	22
reorgan	23	17
rig	23	9
risen	23	23
ryzhkov	23	6
significantli	23	20
stanley	23	21
strongest	23	19
stuff	23	23
substanc	23	20
successor	23	18
sue	23	20
suffici	23	22
suicid	23	13
tend	23	22
toronto	23	17
toxic	23	13
turner	23	13
uaw	23	4
unfortun	23	22
unspecifi	23	23
vs	23	16
wi	23	14
arbitr	22	7
arco	22	4
bitter	22	22
bloodi	22	21
brokerag	22	14
brooklyn	22	16
brutal	22	17
carpent	22	6
chant	22	18
charleston	22	15
chicken	22	17
circl	22	12
clerk	22	16
code	22	20
confidenti	22	12
costli	22	21
counterpart	22	21
cousin	22	12
credibl	22	20
dcalif	22	21
dealt	22	20
deepli	22	21
deserv	22	22
drama	22	15
easier	22	22
envoy	22	16
est	22	18
exxon	22	11
fare	22	14
forth	22	22
frankfurt	22	14
fundrai	22	14
gainer	22	21
gilbert	22	8
glasnost	22	9
hale	22	10
harold	22	22
havel	22	5
henson	22	2
hook	22	17
hubbert	22	2
hunger	22	13
hurrican	22	10
inspir	22	22
interim	22	19
joan	22	13
judiciari	22	17
justifi	22	19
karpov	22	6
ky	22	18
leban	22	11
length	22	20
lesson	22	19
litig	22	18
mask	22	20
misdemeanor	22	16
multiparti	22	18
nabisco	22	9
parker	22	12
partial	22	21
passport	22	15
poindext	22	7
q	22	6
rangoon	22	4
rapid	22	21
regulatori	22	16
remot	22	22
rico	22	15
sank	22	19
seattl	22	18
shake	22	20
specifi	22	22
stanc	22	19
steal	22	18
submarin	22	16
sununu	22	9
superintend	22	18
surgeon	22	14
telegraph	22	21
teresa	22	7
therapi	22	9
typic	22	21
unlead	22	15
unprec	22	20
usback	22	21
wallach	22	5
withheld	22	19
acid	21	10
advisori	21	17
andrea	21	4
antigovern	21	18
archbishop	21	13
arthriti	21	5
attach	21	20
ben	21	14
bonu	21	18
booster	21	9
bright	21	18
builder	21	12
buildup	21	14
camera	21	19
cartel	21	11
certif	21	15
cheap	21	19
chri	21	13
complianc	21	17
confisc	21	18
congressman	21	15
consul	21	15
coron	21	11
counselor	21	10
courtroom	21	18
defin	21	18
editori	21	17
empti	21	19
enabl	21	20
escort	21	16
evalu	21	18
extern	21	16
fault	21	12
fit	21	21
fox	21	13
franci	21	19
furlough	21	7
galileo	21	1
gregori	21	15
hurl	21	18
improp	21	16
jetlin	21	16
kasparov	21	6
longrang	21	18
mario	21	21
marriag	21	17
marxist	21	18
md	21	19
medicar	21	9
merchandi	21	15
midmorn	21	12
mill	21	15
nun	21	9
oberg	21	3
obstacl	21	21
outrag	21	17
photo	21	12
plaintiff	21	12
poem	21	9
pole	21	13
probat	21	14
quarterli	21	16
racket	21	14
ralph	21	19
rd	21	19
react	21	20
rear	21	19
revolutionari	21	16
rjr	21	9
romania	21	14
root	21	11
salina	21	8
setback	21	19
shouldnt	21	20
smile	21	21
softwar	21	12
strain	21	20
suddenli	21	19
suppo	21	19
teamster	21	4
terribl	21	18
theori	21	15
threeday	21	21
tomorrow	21	21
tool	21	20
uncertainti	21	20
undergo	21	21
upcom	21	20
upgrad	21	19
werent	21	20
academ	20	17
ailment	20	14
airway	20	17
alter	20	17
annex	20	17
appreci	20	19
archiv	20	8
armenia	20	10
austin	20	17
barnard	20	6
beauti	20	14
bidder	20	14
bigger	20	19
bipartisan	20	17
bolster	20	20
cairo	20	12
catastroph	20	15
catch	20	18
chess	20	7
circul	20	14
closest	20	17
colo	20	18
comprehen	20	19
confu	20	16
cow	20	5
desir	20	18
eec	20	3
environmentalist	20	16
equiti	20	17
eve	20	19
folk	20	19
guilder	20	20
handgun	20	11
highlight	20	20
hugh	20	15
inevit	20	18
instrument	20	19
iron	20	16
killer	20	17
knife	20	14
lucki	20	18
lung	20	13
lynn	20	16
madrid	20	13
mo	20	19
mont	20	9
monthold	20	20
nebraska	20	14
overs	20	19
palm	20	17
parad	20	16
perez	20	11
petti	20	8
phoenix	20	19
pierr	20	16
pipe	20	14
prevail	20	19
prostitut	20	9
psycholog	20	17
quota	20	11
ration	20	13
rebuild	20	17
refin	20	16
relax	20	19
repeal	20	14
restraint	20	15
ryan	20	13
sasser	20	8
scott	20	18
shall	20	18
sir	20	20
slum	20	7
striker	20	12
string	20	20
supplier	20	12
sweet	20	19
thrown	20	18
undercov	20	11
valv	20	11
vernon	20	13
viewer	20	16
volatil	20	15
voluntari	20	18
walkout	20	15
wedtech	20	4
wipe	20	19
withdrew	20	18
accur	19	19
ag	19	10
ail	19	17
antiabort	19	11
anyway	19	19
audit	19	11
avril	19	4
background	19	19
basin	19	14
beer	19	13
breast	19	2
bullion	19	16
cape	19	14
cdc	19	6
cdi	19	1
christoph	19	19
cincinnati	19	15
coat	19	9
compri	19	19
contamin	19	12
crown	19	15
czechoslovak	19	8
darman	19	7
dawn	19	19
deficitreduct	19	12
delawar	19	15
dental	19	7
dioxid	19	10
disabl	19	11
diver	19	16
divert	19	15
drastic	19	17
dynam	19	12
eastwest	19	18
empha	19	16
empir	19	17
en	19	18
encount	19	13
eric	19	19
exam	19	8
faculti	19	10
fairli	19	18
golf	19	11
grade	19	14
grandmoth	19	11
gubernatori	19	16
hadnt	19	18
haven	19	16
hidden	19	18
hildreth	19	1
ideolog	19	16
insurg	19	16
intensifi	19	19
joy	19	11
jurisdict	19	14
kravi	19	9
legaci	19	14
mansfield	19	8
marketplac	19	17
martinez	19	11
monopoli	19	17
neil	19	15
nest	19	8
nikolai	19	11
norman	19	19
northeastern	19	16
offend	19	12
ongo	19	18
outlaw	19	18
pageant	19	4
palestin	19	16
pete	19	18
pillsburi	19	6
plenti	19	18
postpon	19	18
preci	19	19
queen	19	14
radioact	19	10
raw	19	15
reactor	19	5
regain	19	18
saint	19	12
segment	19	16
semiconductor	19	7
shine	19	7
shirt	19	16
shore	19	15
sorri	19	17
squad	19	14
stall	19	17
stamp	19	9
studio	19	15
tap	19	16
teeth	19	12
theyd	19	16
tim	19	19
toni	19	15
toy	19	12
trailer	19	11
twin	19	12
twoday	19	17
unoffici	19	15
uta	19	2
vow	19	19
wholes	19	14
yate	19	2
abduct	18	13
ancient	18	16
angolan	18	9
antisemit	18	4
arsen	18	9
aspin	18	6
bailout	18	14
baku	18	5
banner	18	17
basement	18	13
bermudez	18	4
bondhold	18	6
breath	18	17
burial	18	12
burma	18	5
cain	18	3
cambodia	18	6
carol	18	14
childhood	18	14
climat	18	14
cole	18	9
collector	18	16
comedi	18	12
confront	18	17
consensu	18	17
contempt	18	11
convert	18	17
creation	18	17
deer	18	9
defi	18	17
del	18	7
devast	18	18
dmich	18	17
doug	18	17
durenberg	18	4
eager	18	18
evangelist	18	11
exposur	18	14
festiv	18	9
franklin	18	17
gatt	18	7
goldberg	18	7
grammrudman	18	8
grumman	18	4
hate	18	16
healthi	18	18
herbert	18	16
highlevel	18	16
hitler	18	10
holocaust	18	8
hubbl	18	8
hungari	18	14
icahn	18	3
immin	18	14
interven	18	17
journey	18	15
kohlberg	18	9
kurdish	18	5
kuwaiti	18	11
leahi	18	11
leon	18	18
lima	18	7
manslaught	18	13
midday	18	15
moham	18	15
momentum	18	17
montgomeri	18	12
mood	18	16
mozambiqu	18	8
mubarak	18	6
mysteri	18	16
namphi	18	4
nauvoo	18	1
nose	18	13
onetim	18	17
oral	18	11
orr	18	7
outlin	18	17
ozon	18	8
plank	18	6
rail	18	13
rhetor	18	18
roosevelt	18	13
rotat	18	5
scholar	18	15
schwarzkopf	18	2
shearson	18	17
sink	18	14
skull	18	3
slowli	18	18
sluggish	18	16
soft	18	13
soil	18	15
sophist	18	16
springfield	18	14
strang	18	16
stretch	18	18
sworn	18	15
tenn	18	18
thiev	18	9
transfu	18	9
tremend	18	18
tumor	18	5
underground	18	15
undermin	18	17
unifi	18	12
valdez	18	4
vermont	18	12
weaker	18	14
webb	18	4
well	18	11
yale	18	5
yank	18	9
zero	18	15
abram	17	4
ammunit	17	13
artifact	17	6
backup	17	7
bangladesh	17	8
belgium	17	14
beneath	17	16
beverli	17	12
bori	17	16
casino	17	9
cavazo	17	4
censu	17	7
championship	17	10
chester	17	11
classic	17	14
clr	17	1
columbu	17	15
column	17	10
confin	17	13
consumpt	17	15
core	17	15
crazi	17	13
desper	17	15
dhaka	17	7
diamond	17	7
discharg	17	15
dmass	17	16
elev	17	8
evan	17	14
geagea	17	2
gerald	17	15
gestur	17	16
globe	17	8
greec	17	10
greenspan	17	8
imagin	17	16
imperi	17	6
jeff	17	17
johannesburg	17	11
kephart	17	1
landmark	17	16
lithuanian	17	6
log	17	10
machineri	17	13
maneuv	17	10
memphi	17	11
microwav	17	5
multipl	17	15
narrowli	17	16
nea	17	5
norway	17	9
nosair	17	3
nutrit	17	11
oneil	17	7
optimist	17	17
pad	17	12
penn	17	10
pickup	17	13
portray	17	17
potato	17	9
proce	17	15
procur	17	9
proud	17	16
rapidli	17	17
raymond	17	16
receipt	17	12
regardless	17	17
rehabilit	17	15
roug	17	7
rough	17	17
rubi	17	4
ruler	17	15
runway	17	13
sajudi	17	2
saunder	17	6
secreci	17	13
shuster	17	1
sixmonth	17	13
skeptic	17	17
southeastern	17	16
spark	17	16
sri	17	6
staffer	17	9
steep	17	15
stockhold	17	12
stuck	17	15
ted	17	12
temporarili	17	17
uncertain	17	16
virgin	17	6
wallac	17	11
warmu	17	1
warship	17	8
wealth	17	13
willi	17	9
x	17	6
yitzhak	17	17
absenc	16	16
adam	16	12
adm	16	14
administ	16	15
airborn	16	12
album	16	9
alexandria	16	11
alfr	16	16
ame	16	1
approxim	16	16
auster	16	11
avenu	16	13
batu	16	2
bean	16	9
boeski	16	4
bow	16	15
burst	16	15
caller	16	11
canyon	16	11
castl	16	10
cathedr	16	10
cftc	16	4
chao	16	13
colombian	16	9
comparison	16	16
compound	16	12
conrad	16	6
cool	16	11
copyright	16	8
corner	16	15
cruel	16	13
crui	16	9
cycl	16	12
dairi	16	12
dave	16	16
delta	16	10
detent	16	12
dish	16	12
dominican	16	9
eduard	16	16
endow	16	7
exact	16	16
exhibit	16	10
farmland	16	3
farrel	16	6
fenc	16	14
firearm	16	14
gao	16	6
geolog	16	12
greet	16	16
grenad	16	10
grenada	16	9
groceri	16	10
gunfir	16	15
gunshot	16	15
harsh	16	16
havana	16	7
helm	16	7
hike	16	12
homicid	16	9
indefinit	16	12
injunct	16	10
instructor	16	10
interf	16	16
introduct	16	14
jane	16	14
jaruzelski	16	5
karen	16	16
kemp	16	10
khomeini	16	5
latvia	16	8
legitim	16	13
libya	16	9
lord	16	15
machinist	16	9
maria	16	12
matur	16	9
meyer	16	7
mideast	16	10
monument	16	10
morocco	16	7
nicknam	16	15
northwestern	16	14
oak	16	5
oat	16	14
offset	16	15
oneday	16	15
overhaul	16	16
overthrow	16	15
perjuri	16	11
peterson	16	5
phrase	16	16
pioneer	16	14
polaroid	16	1
powel	16	8
prece	16	16
prematur	16	8
pronounc	16	14
proven	16	16
ptl	16	3
ratif	16	9
recept	16	11
reinforc	16	13
reliev	16	14
reveng	16	14
rica	16	11
riegl	16	5
rowan	16	2
ruin	16	11
sentiment	16	14
silenc	16	14
sinai	16	10
slate	16	13
smog	16	6
solar	16	12
spi	16	10
srinagar	16	5
stiff	16	15
storer	16	2
strict	16	15
thailand	16	9
toler	16	14
transmiss	16	9
truman	16	12
unauthor	16	11
unclear	16	16
videotap	16	10
wheelchair	16	7
whip	16	14
widow	16	15
wilburi	16	1
wilder	16	12
withdrawn	16	14
wooden	16	16
wyom	16	13
yosemit	16	2
youll	16	15
acquit	15	14
adkin	15	3
adn	15	6
airbu	15	5
ala	15	12
altitud	15	12
architect	15	12
baptist	15	12
barney	15	15
bernard	15	14
bite	15	9
bodyguard	15	8
brazilian	15	9
bulk	15	14
charli	15	11
charlott	15	12
cheaper	15	15
chicagoba	15	15
chinn	15	1
chronic	15	14
circu	15	6
collid	15	8
confess	15	10
consequ	15	15
contrari	15	15
corroon	15	1
cranston	15	8
cure	15	14
curtain	15	11
cypru	15	8
deadli	15	13
debri	15	12
deck	15	11
dedic	15	14
delval	15	7
dill	15	13
dirti	15	11
downward	15	14
